"ID Number,Student Name,Department,Year,Percentage,Local Hackathons Participated,Local Hackathons Won,Paper Presentations,National Level Hackathons participated,National Level Hackathons Won,Certifications,R&D Work Rating,Social Interactions,Paper Publications"
"22091A345,James Gonzalez,Business Systems,3,81.37,26,6,9,0,1,23,1,1,22"
"24091A3295,Bethany Bryant,DS,1,86.98,21,5,10,5,3,2,2,9,3"
"21091A0541,David Barr,CSE,4,47.57,4,3,3,1,3,9,1,6,22"
"23091A0196,Alexis Washington,Civil,2,84.19,25,2,10,5,0,30,3,3,11"
"22091A0540,Nicole Moyer,CSE,3,82.75,3,8,1,2,0,23,3,0,4"
"24091A3268,Stephanie Schneider,DS,1,80.52,6,9,9,3,3,12,2,2,22"
"21091A055,Christopher Hicks,CSE,4,2.8,18,2,10,3,0,22,3,0,17"
"23091A0236,Christopher Hodge,EEE,2,61.49,30,3,6,3,0,3,2,6,28"
"22091A3236,Amber Hendricks DDS,DS,3,89.3,9,9,7,0,3,24,2,6,30"
"24091A0521,Adam Lopez,CSE,1,53.29,22,9,1,4,1,16,3,2,10"
"21091A348,Lindsey Stewart,Business Systems,4,91.13,1,9,9,5,4,26,2,3,15"
"23091A0130,Sarah Rangel,Civil,2,36.3,0,10,3,1,4,11,3,8,24"
"21091A3279,Lori Norris,DS,4,12.12,20,10,5,4,4,21,1,7,23"
"21091A0255,Christopher Hayes,EEE,4,31.15,18,10,5,2,0,11,2,0,6"
"21091A3394,Audrey Howe,AIML,4,25.82,13,2,0,0,4,13,4,6,23"
"22091A3322,Gilbert Robinson,AIML,3,10.06,20,5,0,2,2,9,5,1,9"
"23091A0147,Kenneth White,Civil,2,73.51,28,5,6,3,4,28,5,2,19"
"21091A0118,Cathy Mcintyre,Civil,4,76.54,10,0,3,2,1,2,1,9,20"
"23091A0141,Tiffany Collins,Civil,2,68.14,17,3,6,3,5,26,2,0,6"
"22091A0258,Robert Campbell,EEE,3,25.28,14,4,2,5,4,17,5,3,9"
"21091A0779,Catherine Thompson,Mech,4,96.12,20,3,3,1,2,11,4,10,1"
"23091A0719,Michael Green,Mech,2,60.56,16,6,4,1,2,11,3,3,9"
"21091A3379,Ana Smith,AIML,4,27.14,10,9,9,1,4,18,5,2,1"
"23091A0288,Meredith King,EEE,2,32.18,28,0,4,2,2,3,3,1,10"
"24091A0258,Lynn Moyer,EEE,1,81.86,1,6,8,2,2,9,3,5,13"
"22091A0263,Melissa Lewis,EEE,3,89.97,15,3,6,4,1,19,2,0,23"
"21091A3325,Alexander Wood,AIML,4,47.89,28,5,1,1,4,6,2,10,21"
"23091A3231,Michael Castillo,DS,2,10.38,29,7,4,5,5,25,4,7,3"
"23091A0197,Katelyn Obrien,Civil,2,94.25,13,9,0,1,5,9,2,9,8"
"24091A0287,Kristi Williams,EEE,1,93.9,29,7,9,5,3,6,5,2,1"
"21091A0783,Audrey Roberts,Mech,4,90.78,1,7,4,3,1,15,4,0,21"
"21091A3357,Cory Everett,AIML,4,29.65,2,7,4,1,2,12,1,7,18"
"24091A0789,Abigail Johnson,Mech,1,90.38,28,9,4,1,4,7,1,1,0"
"23091A345,Kari Peterson,Business Systems,2,72.86,30,1,4,5,4,26,2,7,12"
"24091A3336,Charles Hunter,AIML,1,83.82,25,1,4,2,5,4,5,4,18"
"23091A0145,Matthew Gomez,Civil,2,45.16,8,9,2,1,2,19,5,7,7"
"22091A0713,Daniel Campbell,Mech,3,62.71,4,5,5,2,0,9,3,10,29"
"22091A0260,Danny Baker,EEE,3,56.6,0,1,5,0,0,8,4,2,19"
"22091A3264,Brandy Austin,DS,3,72.18,30,9,6,0,3,11,3,0,8"
"23091A0586,Mary Foley,CSE,2,94.53,25,7,1,5,4,25,3,1,20"
"24091A0148,Michael Rose,Civil,1,20.17,6,5,10,3,5,10,2,5,4"
"24091A3266,Harold Brewer,DS,1,53.97,25,6,7,4,3,28,1,0,18"
"22091A0537,Amber Sanders,CSE,3,31.28,19,7,2,2,1,14,2,9,19"
"22091A078,Ryan Barker,Mech,3,61.83,16,7,6,4,3,24,5,5,30"
"23091A3229,Andrew Mcmahon,DS,2,72.87,8,3,0,3,4,1,5,9,2"
"21091A0759,Sarah Harris,Mech,4,34.32,6,5,3,5,2,1,4,7,9"
"22091A0218,Kimberly Brooks,EEE,3,34.39,23,1,0,2,5,19,5,0,15"
"21091A0156,Christy Rodriguez,Civil,4,86.67,3,4,6,3,5,13,2,3,28"
"21091A0788,Patrick Potts,Mech,4,24.26,12,8,3,0,2,28,5,2,25"
"23091A344,Nancy Hale,Business Systems,2,72.86,26,4,1,4,0,8,1,10,22"
"23091A3322,Tanya Carey,AIML,2,16.45,6,10,1,4,5,14,1,1,13"
"21091A0710,Laura Sanchez,Mech,4,67.23,29,2,3,0,0,3,3,4,21"
"24091A3347,Jessica Patterson,AIML,1,60.89,17,8,3,5,3,4,4,3,8"
"21091A0213,Joanna Martinez,EEE,4,12.65,26,5,5,5,2,29,3,9,17"
"23091A3443,Keith Kline,Business Systems,2,95.26,4,10,4,3,3,10,5,9,14"
"22091A3344,Kevin Smith,AIML,3,65.97,0,1,4,0,1,13,3,2,22"
"21091A055,Diana Aguilar,CSE,4,26.6,13,5,6,1,1,9,4,2,12"
"24091A3337,Alex Mccarthy,AIML,1,68.67,4,8,6,3,0,19,2,2,12"
"21091A3453,Megan Mcfarland,Business Systems,4,71.44,8,0,4,0,2,9,1,3,11"
"24091A0226,Carl Jones,EEE,1,17.15,24,10,8,3,0,19,3,9,20"
"23091A0259,Christopher Cohen,EEE,2,79.08,13,9,1,3,3,13,2,5,17"
"24091A3276,Amy Mason,DS,1,34.59,17,1,10,2,4,24,1,6,15"
"23091A0194,Aaron Martin,Civil,2,51.11,8,0,6,0,1,4,3,9,11"
"22091A0515,Tom Werner,CSE,3,30.74,17,2,9,3,5,26,3,6,29"
"21091A3273,Victor Richardson,DS,4,10.96,30,0,0,3,2,0,5,7,9"
"24091A3347,Christopher Newman,AIML,1,26.87,6,4,1,5,5,10,4,3,17"
"23091A075,David Zimmerman,Mech,2,49.65,0,4,0,3,4,20,2,9,10"
"21091A3351,Andrew Graham,AIML,4,21.62,8,6,8,1,3,3,4,0,17"
"22091A3350,Craig Jordan,AIML,3,6.11,5,10,0,2,3,20,3,4,11"
"21091A3375,Tiffany Flores,AIML,4,94.93,7,10,5,2,5,0,3,2,13"
"21091A3422,James Gamble,Business Systems,4,89.09,18,8,6,3,3,22,5,9,13"
"22091A0147,Sandra Stewart,Civil,3,11.81,15,5,2,5,0,3,5,0,17"
"23091A3290,Cindy Medina,DS,2,14.93,20,10,5,0,5,12,4,9,21"
"24091A3396,Joyce Clark,AIML,1,73.15,20,1,7,1,2,14,5,6,19"
"22091A3431,Diane Robbins,Business Systems,3,14.16,0,7,1,0,3,9,5,0,20"
"23091A3473,Douglas Wallace,Business Systems,2,16.48,30,7,10,3,2,7,1,4,11"
"23091A0724,Sean Pittman,Mech,2,48.48,21,7,8,0,5,16,3,9,21"
"24091A3334,Paul Crawford,AIML,1,49.59,19,6,7,2,0,1,2,7,20"
"23091A3218,Daniel Snyder,DS,2,53.59,8,9,7,0,1,28,2,10,11"
"21091A0199,Abigail Johnson,Civil,4,43.18,12,10,8,0,5,18,3,8,22"
"23091A071,David Parsons,Mech,2,34.52,20,0,7,2,3,28,4,2,19"
"24091A0268,Natalie Moore,EEE,1,98.26,0,9,6,4,4,28,1,6,4"
"22091A0746,Sydney Webb,Mech,3,15.4,18,6,7,3,0,8,1,3,4"
"21091A0183,Shannon Morales,Civil,4,10.43,30,3,2,1,5,6,1,10,13"
"23091A0199,Miranda Gibson,Civil,2,51.76,25,5,10,2,5,12,3,10,26"
"22091A0529,Rhonda Baker,CSE,3,63.61,1,6,2,1,3,16,4,10,5"
"23091A322,Donald Murphy,DS,2,48.4,11,8,4,2,5,9,5,2,4"
"24091A0547,Jessica Anderson,CSE,1,54.11,4,0,3,0,4,13,1,4,8"
"22091A3446,Michelle Cooper,Business Systems,3,95.61,23,8,8,5,3,22,3,0,18"
"24091A3349,Phillip Nunez,AIML,1,39.2,29,5,7,1,0,19,4,6,4"
"23091A346,Brandy Beck,Business Systems,2,5.78,23,4,2,1,3,0,2,2,14"
"23091A3468,Cheryl Reeves,Business Systems,2,56.58,3,7,10,0,4,10,5,5,17"
"21091A3350,Charles Flynn,AIML,4,15.04,13,6,5,1,1,5,1,3,15"
"23091A3263,Ryan Gonzales,DS,2,23.31,29,3,9,2,4,26,2,4,8"
"23091A3468,Timothy Dodson,Business Systems,2,67.83,10,6,5,2,1,7,3,6,2"
"23091A0147,Chelsey Washington,Civil,2,93.13,2,3,1,0,3,13,2,9,8"
"23091A0718,Ryan Smith,Mech,2,99.8,3,9,5,3,3,17,3,10,9"
"21091A0255,James Smith,EEE,4,71.61,3,1,10,5,1,12,3,9,12"
"21091A0194,Walter Jenkins,Civil,4,72.94,18,3,1,1,0,6,3,5,29"
"24091A0142,John Schultz,Civil,1,18.04,13,1,3,0,2,20,3,10,8"
"22091A0175,Caitlin Drake,Civil,3,93.82,1,9,1,3,4,25,3,6,5"
"22091A072,Clayton Hernandez,Mech,3,40.02,1,7,8,1,2,23,5,6,28"
"21091A3251,Calvin Graves,DS,4,80.23,24,5,10,4,5,26,5,7,5"
"21091A0144,Elijah Gordon,Civil,4,83.0,20,2,0,4,2,11,5,6,3"
"24091A0515,Sarah Harris,CSE,1,86.68,12,10,8,2,3,7,3,10,18"
"22091A0236,Elizabeth Pruitt,EEE,3,90.4,19,10,6,2,5,11,1,2,21"
"24091A0178,Lindsey Stone,Civil,1,83.98,16,1,4,1,3,20,3,5,13"
"22091A348,Angela Moore,Business Systems,3,2.98,14,10,3,3,0,1,3,10,23"
"21091A3468,Sean Henson,Business Systems,4,53.75,25,9,1,4,4,20,2,2,25"
"24091A0738,Brandy Williamson,Mech,1,27.77,10,7,5,0,0,30,4,3,27"
"21091A0537,Jodi Duncan,CSE,4,9.56,26,8,2,1,3,10,2,1,17"
"23091A3498,Michael Carlson,Business Systems,2,28.86,24,0,10,0,5,13,3,7,5"
"22091A0239,Dennis Beard,EEE,3,82.97,23,1,5,5,1,5,2,9,7"
"24091A3435,Joseph Adams Jr.,Business Systems,1,47.63,14,0,2,5,1,6,5,2,28"
"21091A0574,Tracie Mccoy,CSE,4,93.56,6,3,2,2,0,22,2,10,11"
"24091A0744,Lauren Martinez,Mech,1,27.49,27,10,7,5,1,1,2,7,4"
"23091A018,Anna Norman,Civil,2,49.88,15,6,7,5,3,20,4,9,10"
"21091A3222,Claudia Campbell,DS,4,3.54,0,9,3,2,5,2,1,9,24"
"24091A3395,Yvonne Daniels,AIML,1,49.02,4,8,0,5,2,8,1,5,11"
"22091A0199,John Thomas,Civil,3,65.57,10,5,8,3,5,19,5,8,22"
"22091A0120,Virginia Robertson,Civil,3,7.23,9,2,4,4,1,21,1,1,16"
"23091A3386,Carmen Manning,AIML,2,46.3,3,8,6,4,4,8,5,5,25"
"23091A0261,Angela Rios,EEE,2,8.89,15,7,5,0,4,9,5,10,4"
"21091A0256,Robert Gonzalez,EEE,4,89.26,2,7,6,2,1,2,1,4,6"
"21091A0175,Rebecca Cannon,Civil,4,22.17,9,0,5,3,2,13,4,7,17"
"23091A3444,Jamie Boyd,Business Systems,2,55.19,19,3,10,5,2,16,3,7,21"
"23091A0162,Heather Roberts,Civil,2,2.9,0,4,1,1,3,20,3,9,2"
"21091A3243,Aaron Taylor,DS,4,56.53,9,6,5,0,5,13,3,6,1"
"24091A0722,Dylan Tran,Mech,1,74.92,1,2,4,3,2,28,2,4,7"
"22091A0590,Daniel Leblanc,CSE,3,71.54,0,0,8,1,2,3,5,4,8"
"23091A0190,Brandon Sandoval,Civil,2,95.05,26,4,5,2,1,16,1,2,6"
"24091A0749,Victoria Olson,Mech,1,5.59,5,3,2,3,5,17,3,2,23"
"22091A349,Barry Hartman,Business Systems,3,30.27,24,2,5,3,1,27,4,7,24"
"23091A0192,Jean Mcintyre,Civil,2,36.05,10,6,7,1,3,20,1,7,17"
"23091A052,Mrs. Melissa Hernandez,CSE,2,85.75,5,9,7,4,4,27,4,5,2"
"22091A3425,Sarah Singleton,Business Systems,3,85.93,5,4,7,3,0,22,3,5,12"
"23091A341,Kayla Dougherty,Business Systems,2,39.05,15,2,3,5,1,5,2,2,24"
"24091A0177,Meghan Turner,Civil,1,23.32,14,4,5,4,4,2,5,3,19"
"24091A0782,Michelle Anderson,Mech,1,39.69,30,9,1,5,3,6,2,1,16"
"21091A322,Morgan Torres,DS,4,26.68,14,0,8,4,5,15,2,8,0"
"21091A0567,Matthew Smith,CSE,4,60.57,14,3,10,4,4,28,1,1,20"
"23091A0147,Katherine Knox,Civil,2,66.12,27,9,10,1,4,13,4,5,15"
"22091A0215,Anthony Sullivan,EEE,3,18.74,30,1,10,4,1,1,1,2,0"
"22091A0227,Julie Campbell,EEE,3,19.82,21,3,10,0,3,9,5,5,28"
"23091A3233,Jamie Green,DS,2,80.05,6,0,0,3,3,14,5,8,9"
"22091A339,Samantha Tate,AIML,3,16.34,21,5,4,5,1,19,2,7,2"
"22091A0299,Rodney Flores,EEE,3,8.45,25,9,7,5,1,25,5,9,6"
"23091A0271,Sara Gillespie,EEE,2,54.86,9,5,9,5,3,19,5,2,13"
"24091A0736,Kevin Moore,Mech,1,22.55,2,0,1,0,1,16,3,4,18"
"21091A0148,Jessica Nguyen,Civil,4,88.94,6,1,2,2,4,10,4,5,2"
"22091A3352,Jamie Brown,AIML,3,85.09,28,10,8,3,1,16,2,9,20"
"24091A3447,Robert Jones,Business Systems,1,69.51,27,10,7,5,2,5,3,6,12"
"24091A0167,Michael Mason,Civil,1,58.23,13,3,0,4,0,24,3,1,3"
"22091A0572,Henry Johnson,CSE,3,6.46,28,10,5,3,3,27,3,9,17"
"22091A0127,Joshua Rivera,Civil,3,95.02,5,0,1,3,3,25,2,0,12"
"23091A323,Jesse Gilbert,DS,2,99.91,3,3,4,0,4,11,5,6,9"
"21091A0516,Lisa Gonzales,CSE,4,46.51,24,3,0,2,2,2,5,5,9"
"21091A0228,Ashley Acosta,EEE,4,82.05,18,6,6,1,0,25,2,5,4"
"24091A0183,Derrick Webb,Civil,1,21.44,12,6,1,1,2,8,2,4,20"
"23091A0267,Kathy Morales,EEE,2,91.34,27,10,3,0,0,23,4,0,0"
"23091A0711,Ashley Costa,Mech,2,45.24,11,6,6,1,3,29,4,9,13"
"21091A3361,Bruce Russell,AIML,4,66.22,30,7,9,0,5,20,1,6,27"
"21091A0213,Jason Willis,EEE,4,95.54,5,10,6,5,1,22,5,0,19"
"24091A0288,Thomas Wagner,EEE,1,73.35,8,9,10,2,2,21,3,3,15"
"23091A0597,Felicia Peterson,CSE,2,26.48,21,1,2,4,2,6,2,1,10"
"23091A3370,Jennifer Jackson,AIML,2,74.36,9,3,7,3,4,1,4,5,21"
"22091A339,Stephen Allen,AIML,3,71.37,0,5,7,5,3,3,4,0,18"
"21091A3457,Kaitlyn Bell,Business Systems,4,46.65,24,8,2,3,4,5,2,4,6"
"22091A0782,Devin Hart,Mech,3,91.94,23,6,9,0,4,17,2,6,7"
"23091A0284,Michael Conley,EEE,2,58.36,11,8,4,4,0,2,5,8,7"
"21091A0130,Alicia Daniels,Civil,4,54.15,16,4,4,1,2,11,2,4,27"
"21091A054,Mary Park,CSE,4,64.81,1,4,6,5,5,25,4,0,17"
"24091A0734,Tracy Fields,Mech,1,42.67,20,6,8,2,1,7,4,0,7"
"21091A0561,Brittany Lopez DDS,CSE,4,20.07,9,2,4,0,2,24,5,6,30"
"22091A3279,Andrew Ward,DS,3,7.68,27,3,6,3,1,15,4,1,12"
"22091A0710,Tina Smith,Mech,3,2.49,26,8,1,3,3,14,3,5,8"
"23091A3344,Charles Jackson,AIML,2,12.04,9,3,5,1,4,2,1,6,7"
"23091A3320,Sharon Tanner,AIML,2,88.23,1,1,0,2,2,30,4,8,12"
"21091A336,Joseph Mclaughlin,AIML,4,40.75,12,0,6,2,2,26,5,7,23"
"24091A0524,Marco Wright,CSE,1,2.77,24,2,0,1,4,24,1,0,9"
"23091A0729,David Logan,Mech,2,8.85,0,6,0,3,0,1,1,6,5"
"22091A336,Wendy Richmond,AIML,3,98.94,4,3,5,2,4,29,1,8,21"
"24091A0216,Angela Hooper,EEE,1,35.61,23,9,2,1,0,7,2,9,15"
"23091A3423,Stacy Miller,Business Systems,2,76.94,11,4,4,2,2,19,1,8,8"
"22091A0724,Thomas Bryant,Mech,3,38.94,17,0,9,1,4,30,2,8,4"
"24091A0738,Dr. David Davis DDS,Mech,1,45.27,1,6,7,5,3,13,3,10,23"
"22091A0261,Tracy Johnson,EEE,3,64.28,19,2,8,4,1,7,4,4,17"
"22091A0582,Jessica Bishop,CSE,3,1.85,15,5,7,4,2,11,1,4,6"
"23091A0221,Gary Bridges,EEE,2,98.16,25,9,9,5,1,9,2,7,14"
"22091A0186,Kimberly Curry,Civil,3,80.85,9,7,2,4,5,18,2,3,21"
"22091A024,Jack Snyder,EEE,3,15.6,20,1,1,0,2,20,1,5,4"
"23091A0224,Jessica Wright,EEE,2,13.07,26,5,6,5,2,8,5,2,7"
"22091A3480,Larry Baker,Business Systems,3,88.47,26,0,10,5,5,25,5,8,19"
"22091A3341,Deborah Harris,AIML,3,25.24,14,0,8,2,3,12,3,8,24"
"24091A0569,Erica Lewis,CSE,1,69.63,29,4,4,2,1,26,1,4,7"
"22091A0270,Samuel Williams,EEE,3,17.63,22,5,0,1,0,13,1,8,0"
"22091A3238,Dennis Clark,DS,3,9.61,15,9,4,5,1,24,2,3,25"
"24091A0739,Sara Parker,Mech,1,12.84,14,5,5,3,0,19,5,2,20"
"21091A3460,Travis Rice,Business Systems,4,23.94,26,7,8,1,5,23,3,6,8"
"21091A3276,Brenda Ferguson,DS,4,64.0,18,10,7,1,0,23,4,4,25"
"22091A0260,Cynthia Johnson,EEE,3,10.08,6,1,6,1,3,7,4,0,22"
"22091A3233,Jorge Ellis,DS,3,82.26,14,1,4,5,3,29,3,5,22"
"23091A0590,Samuel Powers,CSE,2,70.19,11,10,9,4,4,28,5,0,23"
"23091A3495,John Wall,Business Systems,2,64.42,24,3,9,1,5,26,2,7,29"
"21091A0266,James Collier,EEE,4,0.65,28,2,4,2,1,20,3,9,8"
"21091A3277,Elizabeth Berry,DS,4,48.83,15,2,6,2,4,14,5,9,4"
"24091A0271,Kyle Myers,EEE,1,74.19,7,5,8,0,2,15,1,0,7"
"22091A0180,Robert Russell,Civil,3,6.63,25,6,10,5,4,14,1,1,13"
"23091A3453,Allison Miller,Business Systems,2,21.38,11,0,10,2,2,26,1,5,3"
"21091A0591,Robert Ward,CSE,4,54.05,22,4,4,0,2,9,5,3,6"
"24091A0273,David Harmon,EEE,1,23.63,15,10,1,5,0,5,1,2,9"
"21091A0524,Raymond Brock,CSE,4,84.74,11,4,3,0,0,21,5,5,23"
"21091A0513,Jonathan Castillo,CSE,4,43.0,20,3,1,1,2,7,1,3,21"
"23091A0782,Teresa Harrison,Mech,2,58.35,26,7,2,4,1,11,3,4,5"
"22091A0148,Bethany Burns,Civil,3,18.38,21,0,2,0,0,28,5,3,5"
"23091A3443,Kenneth Raymond,Business Systems,2,35.56,20,6,10,0,2,17,1,3,28"
"23091A0565,Joseph Santos,CSE,2,42.53,9,10,5,0,5,23,5,4,12"
"22091A3263,Laurie Anderson,DS,3,41.79,30,8,2,4,1,3,5,1,12"
"23091A0125,Eric Gordon,Civil,2,39.73,4,2,8,0,4,7,1,9,28"
"23091A0297,Lori Smith,EEE,2,86.78,14,9,6,3,0,10,1,4,0"
"22091A0548,Sara Todd,CSE,3,66.7,3,10,2,2,4,10,1,7,1"
"22091A3299,Jennifer Cook,DS,3,66.01,24,2,0,0,4,17,2,0,26"
"21091A0543,Robert Robinson,CSE,4,86.14,22,10,6,1,2,27,5,1,22"
"23091A3272,Mary Webb,DS,2,45.99,5,2,3,0,5,12,5,5,8"
"22091A3376,Steven Tanner,AIML,3,0.98,10,1,6,5,2,1,2,10,26"
"23091A0219,Seth Martin,EEE,2,3.67,8,5,8,5,3,29,3,10,19"
"23091A0560,Hunter Cooper,CSE,2,25.88,5,10,2,0,1,20,2,6,6"
"23091A0245,Grace Day,EEE,2,97.61,4,7,9,5,0,19,3,4,13"
"22091A0523,Michael Riggs,CSE,3,96.2,21,4,4,5,3,30,3,0,29"
"22091A3481,Dawn Waters DVM,Business Systems,3,66.6,10,7,6,3,1,26,1,6,6"
"23091A326,John Mcknight,DS,2,28.04,13,6,8,3,4,3,4,8,11"
"23091A013,Gregory Reynolds,Civil,2,89.21,17,5,9,5,4,28,3,9,16"
"24091A3363,Janet Ponce,AIML,1,25.66,10,1,4,2,0,22,4,8,20"
"21091A3217,Phillip Gilmore,DS,4,44.82,25,1,2,2,1,15,4,2,18"
"24091A3218,Jeffrey Lewis,DS,1,63.41,11,10,4,5,0,0,4,0,5"
"21091A3242,Dale Hart,DS,4,23.42,21,6,4,0,1,4,1,0,3"
"22091A0779,Carlos Bell,Mech,3,8.59,8,8,4,3,1,2,2,6,8"
"22091A0136,Michael Lamb,Civil,3,75.01,8,2,8,3,1,26,2,10,26"
"21091A0770,Sarah Castro,Mech,4,32.1,17,5,0,0,2,13,5,9,20"
"24091A321,Ronald Cannon,DS,1,84.83,25,4,0,3,5,20,2,5,23"
"23091A3258,Jason Gomez,DS,2,22.58,20,2,8,5,5,18,3,0,10"
"23091A0181,Dana Hubbard,Civil,2,71.71,6,10,6,0,2,21,4,6,22"
"23091A0212,John Baker,EEE,2,80.3,27,3,4,0,1,7,1,2,1"
"24091A0589,Sara Smith,CSE,1,86.88,13,7,9,0,2,27,3,9,10"
"24091A322,Crystal Sanchez,DS,1,98.8,8,3,3,5,3,13,3,4,20"
"24091A3346,Dylan Chan,AIML,1,37.38,5,5,8,4,4,5,4,5,9"
"23091A3477,Casey Mcgee,Business Systems,2,18.66,22,7,6,1,3,27,4,5,2"
"24091A3372,Kimberly Lang MD,AIML,1,68.58,5,1,8,2,4,1,5,5,5"
"22091A3414,Justin Watkins,Business Systems,3,75.15,13,1,5,1,1,2,3,10,11"
"23091A0512,Jenny Conner,CSE,2,70.78,17,2,1,4,5,17,3,7,3"
"21091A3461,Nicole Martinez,Business Systems,4,42.75,3,2,8,3,1,21,1,0,15"
"24091A0142,Melissa Hernandez,Civil,1,23.49,6,7,10,4,3,7,3,10,24"
"24091A0714,Cynthia Daniels,Mech,1,18.59,0,1,4,2,4,17,1,3,13"
"23091A0240,Jennifer Andrews,EEE,2,47.59,16,2,7,0,2,13,3,10,14"
"23091A3315,Lisa Bray,AIML,2,9.83,27,0,8,5,0,26,5,9,23"
"23091A3282,Matthew Frye,DS,2,65.61,2,10,1,2,0,3,3,5,24"
"24091A0531,Belinda Miller,CSE,1,81.61,2,6,8,2,0,20,1,2,19"
"22091A024,Krista Romero,EEE,3,10.19,18,0,8,2,5,27,2,4,2"
"23091A0185,Joseph Terry,Civil,2,57.82,18,5,3,5,1,17,4,9,1"
"23091A3489,Alexandra Wyatt,Business Systems,2,48.14,8,10,10,3,1,16,5,9,11"
"22091A0594,Michael Robinson,CSE,3,54.05,10,9,6,0,3,8,5,8,14"
"21091A0769,Tracy Hart,Mech,4,78.49,13,6,0,4,0,29,3,10,16"
"22091A3481,Lauren Benson,Business Systems,3,19.54,21,7,6,4,1,8,4,8,13"
"24091A0761,Andrew Carney,Mech,1,99.94,24,9,1,5,1,24,4,9,1"
"23091A3385,Mary Walker,AIML,2,62.9,24,6,6,1,0,22,4,7,24"
"22091A325,Chad Orozco,DS,3,43.25,18,8,0,0,5,19,2,3,21"
"21091A0282,Ana Clements,EEE,4,6.99,5,5,9,0,4,24,3,10,8"
"22091A0516,John Chan,CSE,3,85.14,29,0,1,0,1,3,5,8,25"
"24091A3268,Jennifer Walters,DS,1,2.13,23,3,4,3,5,19,4,9,16"
"23091A3481,Brett Stewart,Business Systems,2,25.11,10,3,8,3,5,14,1,8,6"
"24091A3353,Kelly Powell,AIML,1,9.84,5,2,1,0,4,30,1,5,23"
"23091A0270,Marisa Skinner,EEE,2,30.29,29,10,5,3,4,18,2,6,29"
"24091A0713,Jessica Miles DVM,Mech,1,20.88,20,9,5,3,2,11,2,3,0"
"22091A0594,Pamela Weaver,CSE,3,54.22,2,4,10,2,1,18,2,2,24"
"24091A0764,Ryan Mclean,Mech,1,52.22,9,9,2,3,2,19,4,5,21"
"21091A0120,Michelle Forbes,Civil,4,39.49,23,7,5,5,3,16,4,0,10"
"24091A344,John Lyons,Business Systems,1,37.94,28,6,0,2,4,11,3,0,26"
"21091A0526,Dennis Smith,CSE,4,72.3,12,5,9,4,4,15,5,4,0"
"21091A3273,Ashley Miller,DS,4,74.23,26,4,7,3,5,0,1,5,15"
"21091A0748,Beth Wu,Mech,4,39.27,26,1,1,1,2,7,2,7,20"
"21091A3473,Hannah Keith,Business Systems,4,7.61,27,8,2,0,0,17,4,3,21"
"21091A0240,Ricky Osborne,EEE,4,2.9,22,7,5,4,2,9,2,9,27"
"21091A0126,Connie Wilkins,Civil,4,60.14,2,8,0,4,3,19,2,8,17"
"23091A019,Melissa Williams,Civil,2,98.78,21,9,2,2,1,10,3,7,20"
"21091A0767,Justin Harper,Mech,4,42.0,15,7,3,5,0,18,5,7,25"
"22091A3478,Jacob Martinez,Business Systems,3,50.48,28,1,8,5,2,30,4,8,0"
"22091A0157,Stephen Humphrey,Civil,3,7.37,14,2,7,3,4,1,4,8,23"
"24091A0183,Cindy Cook,Civil,1,22.16,14,3,0,2,5,10,1,6,14"
"22091A3259,Steven Miller,DS,3,88.49,2,8,5,5,4,19,3,2,11"
"24091A0553,Patricia Ray,CSE,1,56.76,23,8,7,3,0,8,5,3,10"
"23091A0164,James Ortiz,Civil,2,58.47,2,1,10,4,2,4,2,9,21"
"22091A3345,Donna Williams,AIML,3,25.27,12,2,4,2,3,30,5,5,1"
"21091A3413,Katherine Schmitt,Business Systems,4,33.35,20,0,9,2,1,3,5,8,14"
"24091A0545,Kimberly Sanders,CSE,1,97.4,22,3,3,0,4,23,1,1,5"
"24091A0278,William Smith,EEE,1,24.2,20,1,9,5,1,14,2,9,27"
"21091A0220,Matthew Whitney,EEE,4,44.53,11,8,6,1,2,3,2,4,5"
"24091A3348,Joseph Mckinney,AIML,1,6.9,3,4,5,1,0,24,4,10,15"
"22091A3287,Christopher Beasley,DS,3,69.7,15,0,1,2,4,3,4,1,3"
"24091A0153,Michael Flynn,Civil,1,28.32,12,10,6,5,4,6,5,3,19"
"22091A3372,Susan Dunn,AIML,3,62.52,25,0,8,2,0,17,5,5,18"
"21091A028,Rebecca Smith,EEE,4,19.3,24,9,8,0,3,5,3,6,13"
"22091A0593,Chris Walter,CSE,3,87.58,13,4,5,3,3,2,3,1,8"
"22091A0520,Jamie Sheppard,CSE,3,20.5,29,0,10,1,2,20,4,3,8"
"24091A3317,Tracey Chandler,AIML,1,52.98,30,1,1,3,0,25,4,8,21"
"22091A0183,Donald Ross,Civil,3,25.86,1,10,6,2,0,17,5,1,13"
"24091A3487,Meagan Sanchez,Business Systems,1,84.89,0,9,4,5,4,18,2,4,3"
"21091A3490,Debra Steele,Business Systems,4,34.83,14,2,9,5,2,14,1,6,12"
"23091A0193,Tiffany Fuller MD,Civil,2,59.22,19,0,3,0,2,2,5,9,26"
"22091A0587,Sergio Thompson,CSE,3,14.31,19,6,7,1,0,30,5,9,10"
"23091A0564,Katie Sharp,CSE,2,90.2,6,2,3,3,2,28,5,3,21"
"22091A0182,James Chen,Civil,3,33.4,9,5,6,1,2,16,4,10,11"
"21091A0260,Erika Herman,EEE,4,47.5,5,6,0,3,5,28,3,10,17"
